Source,Title,Price,Rating,Link
Amazon,Cruiser,999.0,3.7,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDcyNDAzMzM1MzUzODkxOjE3NTc3NzI0ODE6c3BfbXRmOjMwMDYzNjYwMDY3OTYzMjo6MDo6&url=%2FCruiser-Sneaker-Comfort-Cushioned-2606-4%2Fdp%2FB0D83YTY5L%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g%26dib_tag%3Dse%26keywords%3DShoes%26qid%3D1757772481%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=TNm6LLhUWD&sp_cr=ZAZ
Amazon,Bacca Bucci,1499.0,3.9,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDcyNDAzMzM1MzUzODkxOjE3NTc3NzI0ODE6c3BfbXRmOjMwMDQ2OTQ4MDc0NTYzMjo6MDo6&url=%2FBacca-Bucci-Tiger-White-Sneaker%2Fdp%2FB09NW7M1T5%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g%26dib_tag%3Dse%26keywords%3DShoes%26qid%3D1757772481%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=GUfjOHRk3x&sp_cr=ZAZ
Amazon,Centrino,849.0,3.6,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDcyNDAzMzM1MzUzODkxOjE3NTc3NzI0ODE6c3BfbXRmOjMwMDQ0NTE2MDc0ODMzMjo6MDo6&url=%2FCentrino-Mens-5502-Sneakers-10-5502-1%2Fdp%2FB07WHZPS63%2Fref%3Dsr_1_23_sspa%3Fdib%3DeyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g%26dib_tag%3Dse%26keywords%3DShoes%26qid%3D1757772481%26sr%3D8-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=mk8EYGvlsA&sp_cr=ZAZ
Amazon,Bacca Bucci,1299.0,3.9,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDcyNDAzMzM1MzUzODkxOjE3NTc3NzI0ODE6c3BfbXRmOjMwMDcwODUzNzAxNzEzMjo6MDo6&url=%2FBacca-Bucci%25C2%25AE-Urban-Fashion-Sneakers-Korean%2Fdp%2FB08YDH28QM%2Fref%3Dsr_1_24_sspa%3Fdib%3DeyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g%26dib_tag%3Dse%26keywords%3DShoes%26qid%3D1757772481%26sr%3D8-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=9eXr8YDscJ&sp_cr=ZAZ
Amazon,BRUTON,467.0,3.7,https://www.amazon.in/BRUTON-Lite-Sport-Shoes-Running/dp/B0F4KT1DM7/ref=sr_1_25?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-25
Amazon,Campus,766.0,4.2,https://www.amazon.in/Campus-Mens-Wells-Running-Shoes/dp/B08VGSPZFY/ref=sr_1_26?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-26
Amazon,Campus,1019.0,4.0,https://www.amazon.in/Campus-11G-677-Black-North-Running/dp/B08PRXXQB3/ref=sr_1_27?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-27
Amazon,PUMA,1599.0,3.9,https://www.amazon.in/Puma-Dazzler-Black-Puma-Silver-Sneaker/dp/B09RGJCVW6/ref=sr_1_28?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-28
Amazon,Lify,499.0,3.9,https://www.amazon.in/Lify-Water-Shoes-Barefoot-Quick-Dry/dp/B0BNHJ53FM/ref=sr_1_29?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-29
Amazon,ASIAN,614.0,3.9,https://www.amazon.in/ASIAN-Synthetic-Lightweight-Comfortable-Boston-01/dp/B0CVTM4448/ref=sr_1_30?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-30
Amazon,SPARX,875.0,4.0,https://www.amazon.in/Sparx-Black-Running-Shoes-SM-414-43/dp/B07HL3VT14/ref=sr_1_31?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-31
Amazon,HEALTH SAFE,699.0,2.4,https://www.amazon.in/Health-Safe-Safety-Shoes-Puncture-resistant/dp/B0DB1RRWV2/ref=sr_1_32?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-32
Amazon,Campus,1405.0,4.3,https://www.amazon.in/Campus-Mens-Roar-WHT-Sneakers/dp/B0FCYPC91V/ref=sr_1_33?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-33
Amazon,Reebok,2461.0,4.1,https://www.amazon.in/Reebok-Sports-Courtflex-Badminton-Non-Marking/dp/B0F8NZPC88/ref=sr_1_34?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-34
Amazon,ASIAN,1050.0,3.8,https://www.amazon.in/ASIAN-Dominator-03-Running-Lightweight-Comfortable/dp/B0DK7KNDH5/ref=sr_1_35?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-35
Amazon,PUMA,2199.0,3.9,https://www.amazon.in/Puma-Hurdler-White-Dark-Denim-Walking/dp/B0B8DJFSTL/ref=sr_1_36?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-36
Amazon,Nike,9797.0,4.5,https://www.amazon.in/NIKE-Mens-Air-Black-White/dp/B078X1CGNP/ref=sr_1_37?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-37
Amazon,Bata,498.0,3.5,https://www.amazon.in/Bata-mens-BEIGE-Casual-Shoes/dp/B00SWEF79A/ref=sr_1_38?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-38
Amazon,Nike,4967.0,3.9,https://www.amazon.in/Nike-Vision-LO-Pure-PLATINUM-WHITE-HM9862-002-7UK/dp/B0DWFV5XCM/ref=sr_1_39?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-39
Amazon,Skechers,2799.0,4.1,https://www.amazon.in/Skechers-Black-Mens-Casual-Shoes-232057ID-BBK-SUMMITS-Brisbane-UK6/dp/B09XXQ94ZX/ref=sr_1_40?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-40
Amazon,Reebok,1299.0,4.0,https://www.amazon.in/Reebok-Flow-Advance-M-Black/dp/B0D6R79NPR/ref=sr_1_41?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-41
Amazon,Bata,439.0,3.3,https://www.amazon.in/Bata-Driver-Black-Sneaker-8526821/dp/B096BK9N59/ref=sr_1_42?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-42
Amazon,Skechers,4319.0,4.4,https://www.amazon.in/Skechers-Mens-Running-Shoes-MAX-Cushioning-ENDEAVOUR-220613-BLU-8/dp/B0D5T3H6Y5/ref=sr_1_43?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-43
Amazon,adidas,3031.0,4.0,https://www.amazon.in/adidas-Fusion-CBLACK-Solred-Running/dp/B0CPVQS5RD/ref=sr_1_44?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-44
Amazon,Generic,269.0,2.8,https://www.amazon.in/Rapidflex-Running-Accents-Breathable-Footwear/dp/B0FGD81218/ref=sr_1_45?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-45
Amazon,Nivia,1014.0,4.0,https://www.amazon.in/Nivia-103BK-Marathon-Running-Shoes/dp/B07JJ7BSQ4/ref=sr_1_46?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-46
Amazon,Bata,1277.0,3.9,https://www.amazon.in/Bata-Mens-Lace-up-Sneaker-8214179/dp/B09WYDRY36/ref=sr_1_47?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-47
Amazon,Campus,1349.0,4.3,https://www.amazon.in/Campus-Mens-D-Gry-Running-Shoes/dp/B0FCYHCS65/ref=sr_1_48?dib=eyJ2IjoiMSJ9.G8P2aklFMiI_nuH8CxlbMRQDPk-uKhdbW9UORtg1qlTzIG4IJIn5D6Uhp3FvTP_g9Un0GXw7SomadfcweeKgF3mcYWzFfCQlgTuP7hYytDvID-lwYlBKSS3uWhiWxN8S6IitNTZFxyf8VgrAHN3dsKGEFJSgv_-3YoYcHOVD7cvqtgvFp2Ef_8Ie-SY-RcdkrNQkWx11jB6dkAb7TnwSx3vKI_UJf-5F4vH3_qEUpSBSPKE9sNwoofDMrZPJNUBVGYkfTHIGA4JDKR6ECoc1Koztlm-WeOIl2kmoZPC7CuA.IbsMdl634nXu0pdRLYOy7FHxTirWg0mOBoG9azgpY7g&dib_tag=se&keywords=Shoes&qid=1757772481&sr=8-48
